LSOA,FTTP_AVAILABILITY,FTTC_AVAILABILITY,GFAST_AVAILABILITY,DSL_AVAILABILITY,CABLE_AVAILABILITY,OPERATOR_COUNT,DOWN_MBPS,UP_MBPS
S01011400,0,1,0,1,0.6875,4.1875,80.67083333,10.05497222
E01014934,0,1,0,1,0.875,4.875,66.07863636,10.74975
E01020845,0,0.633333,0.366667,1,0,3,25.56235185,4.234277778
S01010533,0.030303,1,0,1,0,1,40.333125,11.314375
E01020358,0.829787,1,0,1,0.829787,5.93617,36.71199275,5.950318841
E01009037,0.894737,0.105263,0,0.105263,0.921053,4.815789,74.37427778,12.38255556
E01021154,0.933333,0.966667,0,0.966667,0.666667,4.533333,42.95053846,14.67307692
W01001518,0,0.541667,0.458333,1,0,3,28.87347619,7.308107143
E01014081,0.98,0.9,0,0.9,0,1.9,31.58448551,9.777985507
E01001965,0,0.375,0.625,1,1,5.375,110.6752222,18.05155556
E01017223,0.8,0.92,0.08,1,1,7.68,50.17939744,9.486679487
S01010099,1,0.56,0,0.56,0.96,5.44,64.011,13.005
S01011634,0,1,0,1,0.333333,4.666667,384.56875,12.61625
E01032789,0.888889,0.166667,0.055556,0.5,0,4,106.1361458,56.55322917
E01015093,0.692308,1,0,1,1,6.769231,102.8486111,14.5075
S01011062,0,0.961538,0,0.961538,0,3,54.23242857,15.08971429
E01017576,0.75,1,0,1,0.9375,5.875,141.0785463,14.07833333
E01015460,0.151515,0.848485,0,1,0.939394,6.151515,79.42007692,13.54003846
E01003137,0.820513,0.384615,0.564103,1,0,4.307692,26.53166667,5.914
E01022316,0,0.852941,0,1,1,6.852941,54.9565625,9.14115625
S01012089,0.318182,0.136364,0,1,0.909091,5.909091,23.27857143,3.759571429
S01012475,0.857143,0.928571,0,0.928571,0.571429,5.142857,25.87145238,11.28397619
E01014386,0.977273,1,0,1,0,3.977273,33.53833333,12.40777778
E01030403,1,0,0,0,0.962963,4.925926,54.00617949,8.337666667
E01000065,0.861111,0.111111,0,0.138889,0.944444,5.027778,71.3355,8.1918
S01013089,0.944444,1,0,1,0,5.833333,56.49683333,12.59516667
S01009018,0.051282,0.410256,0,0.897436,0,1,28.3745,7.42825
E01026965,0.321429,1,0,1,0.928571,4.857143,40.56961538,8.178230769
E01030959,0,0.235294,0.764706,1,1,5.235294,74.38672222,14.46791667
E01014340,0.1,0.95,0,1,0.875,5.7,64.51688542,10.99664583
E01006096,0,1,0,1,0.871795,5.692308,52.254,10.8515098
S01012981,0,0.733333,0,1,0.933333,5.6,37.11333333,7.250833333
E01029938,0.166667,0.5,0.5,1,0,3.111111,33.28858929,8.687809524
S01010350,0,0.5625,0.4375,1,0.9375,5.4375,42.0275,6.905
E01032125,0.78125,0.25,0,0.25,0,3.15625,54.89910444,13.27780889
S01007036,0,0.941176,0,0.941176,0,2.941176,38.72364815,11.45281481
W01001606,0.047619,0.619048,0.380952,1,1,5.047619,30.92657576,8.301242424
E01032350,0.16129,0.709677,0.290323,1,0,3.064516,36.16462222,8.863244444
E01008476,0.76,0.98,0,0.98,0.34,3.96,37.19979167,7.234963542
E01027169,0.916667,0.208333,0,0.25,1,7.208333,78.28864444,9.528422222
E01009153,0.071429,0.547619,0.261905,0.928571,0.761905,4.928571,53.5232,9.6139
S01012536,0.285714,0.928571,0,0.928571,0,3,55.370375,14.04725
S01008896,0.875,0.6875,0.1875,0.75,0.875,6.875,64.858175,12.4294
E01008829,0,1,0,1,0.892857,4.714286,43.49571429,7.222142857
S01009406,0.05,0.95,0,0.95,0,2.9,35.055,7.368214286
E01009594,1,0.863636,0,0.909091,1,8,137.1233333,56.64242222
E01026946,0.576923,0.884615,0,0.923077,0,2.807692,33.88709524,12.89336905
E01031651,0.555556,0.814815,0.185185,1,0,5.518519,43.789,11.72166667
E01003335,0.142857,1,0,1,0.761905,5.666667,73.8796875,14.988
W01000729,0.2,0.85,0,0.85,0,1,27.1102381,5.593333333
E01004743,0.785714,0.714286,0,0.964286,0,6.142857,303.7849583,174.075125
E01006545,0,0.130435,0.869565,1,1,5.130435,89.684625,19.63055556
S01013358,0.8,0.2,0,0.2,0.266667,3.766667,50.76202273,12.71389394
E01003167,0,0.464286,0.464286,1,0.964286,5.357143,94.4928373,12.99290079
E01021315,0,1,0,1,1,5,82.95847222,13.61733333
E01017404,0,0.675,0.325,1,0.975,4.875,61.99171875,14.0890625
E01002239,0.194444,0.944444,0,1,0.888889,5.805556,124.811549,16.84781373
S01009689,0.46875,0.875,0,0.96875,0,2.9375,33.76,7.74125
E01018239,0.055556,0.916667,0,0.944444,0.611111,4.027778,57.65592188,9.46478125
E01008318,1,0.2,0,0.2,1,5,45.70162963,7.034777778
E01015920,0.852941,0.882353,0.117647,1,0.558824,5.088235,69.472,26.94773077
S01010073,0.6875,0.875,0,0.875,1,5.875,68.076625,10.077
S01009251,0,1,0,1,1,5,139.3161667,15.99058333
E01009758,0.529412,1,0,1,0.941176,5.823529,76.67265909,11.64220455
S01012096,0.85,1,0,1,1,8.25,68.16785714,9.900714286
E01025683,0.902439,0.097561,0,1,1,7.707317,73.73753571,18.51167857
S01007683,0.375,0.75,0.041667,1,0.916667,5.875,68.10942857,12.28185714
S01008710,1,0.916667,0,0.916667,0.916667,8,40.87333333,13.94166667
E01006680,0.933333,1,0,1,0.933333,5.733333,56.69115625,13.85861458
E01000995,0.863636,0.090909,0,0.136364,1,5.090909,49.92459091,9.093984848
E01020385,0.083333,0.916667,0,0.916667,0,2.75,30.07942857,6.278880952
S01006820,0.277778,0.722222,0,0.777778,0,2.777778,25.98171429,5.334928571
E01014216,0,0.875,0,1,0.791667,4.5,98.87261905,10.49869048
E01026527,0.607143,0.964286,0,0.964286,0.964286,8.142857,50.0624359,11.06
E01009114,0.1875,0,0,0.8125,0.96875,4.9375,140.2864,11.9261
E01023828,0.973684,0.052632,0,0.052632,0.973684,4.973684,52.59157692,10.31192308
S01013277,0,0.166667,0.833333,1,1,5.166667,86.072,14.696
E01004829,0.757576,0.969697,0,0.969697,0.878788,8.15625,85.685,12.56857143
E01007727,0.864865,0.972973,0,0.972973,0.837838,5.583333,37.201,6.833782051
S01012755,0,0.947368,0,1,0.894737,5.736842,47.87714286,16.88214286
S01008636,0.666667,0.75,0.333333,0.958333,0.75,5.208333,43.656,7.5555
E01018516,0.268293,0.926829,0,0.926829,0,2.195122,36.07135965,8.365596491
E01010041,0.181818,0.30303,0.666667,0.969697,0.878788,5.121212,65.13633333,12.37527778
E01002813,0.75,0.153846,0.673077,1,1,7.173077,62.68839286,8.720571429
S01012670,0,0.809524,0,1,1,5,76.58963889,11.655
S01012229,0.833333,1,0,1,0.916667,6.666667,87.77755556,13.05937037
E01002760,0.037037,0.888889,0,1,0.814815,5.481481,43.93265,8.78405
E01012414,0,1,0,1,1,5.958333,96.29466667,14.48588542
E01012386,0.904762,0.27381,0,0.27381,0.166667,2.048193,72.31907333,14.77116667
S01012873,0.9375,0.0625,0.625,1,1,8.1875,143.515,20.105
E01001000,1,0.052632,0,0.052632,0.947368,5.473684,67.53592593,14.76925926
S01008097,0.75,0.4375,0.3125,1,0.9375,7.375,63.256,12.15583333
S01010306,0.083333,0.541667,0.416667,1,0.916667,5.458333,53.8975,10.05166667
E01015207,0.756757,0.189189,0.027027,0.243243,0.783784,4.648649,114.0744556,10.85510556
S01006964,0.111111,1,0,1,0,3,13.87175238,2.962923129
E01012528,0.55,0.8,0,0.825,0.875,4.725,79.23142857,13.12325
S01012076,0.933333,0.6,0,1,1,9.266667,20.111,5.703
E01015908,0.875,0.78125,0.21875,1,0,3.875,38.15179412,9.991921569
E01027295,0.964912,0.77193,0,0.807018,0,2.736842,55.75727,25.25718667
E01018731,0.914894,0.06383,0,0.06383,0,3.617021,31.58297273,7.393554545
S01009992,0.083333,0.666667,0.083333,1,0.916667,5.5,74.9875,11.68083333
E01003401,0.02381,0.904762,0,1,0.738095,5.309524,72.86093056,12.60280556
S01011590,0,0.230769,0,1,1,5.230769,123.215,16.5025
E01028487,0.055556,0.555556,0.444444,1,0.888889,5.388889,84.4502803,10.98078788
S01007015,0.047619,0.539683,0,0.952381,0,1.16129,52.840125,10.667125
E01020244,0.022222,0.955556,0,0.955556,0,3.066667,37.15625,9.362708333
E01022416,0,1,0,1,0.71875,4.3125,31.86454762,9.045166667
E01006265,0,0.896552,0,1,0.931034,6.758621,147.059,14.15455556
95SS17S2,1,0,0,0,1,4.958333,71.85924306,8.715479167
95DD10W1,0.964912,0.122807,0,0.122807,0,2.807018,71.67961806,17.91923958
S01009159,0,1,0,1,0.75,5.5,154.0958333,17.61433333
S01007089,0.384615,1,0,1,0,4,26.45,5.415
S01010734,0.185185,0.925926,0,0.962963,0,2.888889,33.200875,4.266979167
S01009436,0.333333,1,0,1,0.222222,3.666667,39.861,8.63525
E01017426,0.255319,0.978723,0,0.978723,0.021277,2.042553,36.37245833,10.18747917
W01000865,0.777778,0.5,0,0.5,1,5,41.63787879,4.091666667
E01012421,0.222222,1,0,1,0.962963,5.925926,120.671125,16.21879167
E01005248,1,0,0,0,0.52381,4.428571,74.10070833,10.40114583
S01010302,0.75,0.625,0.375,1,1,6.375,71.7425,10.089375
S01010798,0,0.925926,0,1,0,1,28.289875,6.072763889
S01010986,1,1,0,1,0.714286,6.142857,52.024,11.954
E01030276,0.04,1,0,1,0,4,28.38709091,7.530818182
E01031111,0,1,0,1,0.944444,5.888889,101.8934167,11.90633333
S01007681,0,0.944444,0,0.944444,0,3.888889,54.405,12.21
S01011861,0,0.906977,0,1,0,1.767442,21.23705882,3.615946078
E01014881,0.875,1,0,1,0.875,6.4375,118.5733758,16.55880909
E01006587,0.958333,0.041667,0,0.041667,0.875,4.75,53.50136364,8.825606061
S01007677,0.466667,0.666667,0,0.666667,0,3,102.9363889,17.46805556
S01007874,0,1,0,1,0,3,33.64086111,6.963722222
E01017184,0.5,0.611111,0.333333,0.944444,0.888889,6.055556,161.4178788,55.95257576
E01017182,0.647059,0.941176,0.058824,1,0.941176,6.529412,46.79264286,28.48228571
S01010113,0.727273,1,0,1,0,4,42.8,12.65
E01000396,0.75,0.875,0.125,1,0.1875,4.75,58.77083333,11.66833333
E01017250,0.306122,0.163265,0.346939,1,0.897959,6.244898,90.3537381,20.88510714
S01009222,0,1,0,1,1,5,65.64125,14.14625
S01010421,0.769231,0.576923,0.384615,1,0.961538,7.923077,154.44375,14.10458333
E01021130,0.821429,1,0,1,0.428571,6.035714,27.95970238,7.342797619
S01007427,0.846154,1,0,1,0,3,25.9925,5.738
W01001407,0.28,0.52,0.48,1,0.28,3.84,26.11534615,7.156807692
S01010657,0,1,0,1,0,1,17.06845833,6.049083333
E01017497,0.652174,0.956522,0,0.956522,1,5.956522,59.76242424,12.22606061
S01011050,0.08,0.96,0,0.96,0,1,51.438,9.159833333
E01008056,0.8,0.35,0,0.5,0.8,4.9,55.20483333,10.7855
E01018262,0.071429,0.892857,0.035714,0.928571,0.857143,4.607143,58.9464881,9.008027778
S01012092,0.444444,1,0,1,1,6.777778,138.6666667,17.35733333
E01018251,0.210526,0.789474,0,0.789474,0,3,27.07187778,6.064616667
S01011719,0.5,0.4,0,0.65,0.4,4.05,39.90166667,20.7197619
E01018405,0.931034,0.068966,0,0.068966,0,3.068966,49.84490119,10.85197976
E01004738,0.583333,0.833333,0,0.958333,0.541667,6.608696,97.50105769,30.36524359
E01018544,0.540541,0.459459,0,0.459459,0,3,35.26666984,8.848699206
E01009450,0.046512,0.372093,0,0.953488,0.465116,3.837209,28.51733333,5.392
S01011627,0.222222,0.888889,0,0.888889,0.444444,4.888889,26.99625,6.835
S01010017,0.555556,0.666667,0.333333,1,1,7.666667,113.5233333,13.55591667
E01022474,0.761905,1,0,1,0.809524,5.571429,85.78747436,15.57975641
E01031302,0,1,0,1,0,4,29.97758333,7.837666667
E01013853,0.774194,0.225806,0,0.225806,0.967742,5.064516,49.18428571,10.36285714
E01014427,0.545455,0.363636,0.636364,1,0.681818,5.227273,35.62966667,7.492916667
E01006313,0.4,0.35,0,0.65,0.55,4.75,173.714,18.4555
S01010841,0.272727,1,0,1,0.272727,3.818182,70.7628125,12.829875
S01011915,0,0.733333,0.266667,1,0.933333,5.6,35.2135,4.326
95SS10S2,0.962963,0.037037,0,0.037037,0.888889,4.703704,41.47757576,11.462
E01009614,0.954545,0.772727,0,0.909091,1,7.727273,29.70283974,5.909102564
E01018285,0.3,0.8,0,0.8,0.65,3.95,145.2663636,20.29309091
95BB08S2,0.894737,0.105263,0,0.105263,0.842105,5.526316,47.54126923,7.351865385
S01010256,0,0,0.866667,1,1,5,88.08135714,11.24792857
W01001541,0.2,0.875,0,0.875,0,3,20.51954167,5.603
S01013352,0,1,0,1,1,5,56.7163125,9.727875
E01003860,0.277778,0.694444,0,0.833333,0.833333,5.388889,115.2949,16.14115
S01009499,0.1,0.5,0,1,1,5.4,100.2127222,9.848222222
S01010634,1,1,0,1,0,7.875,19.435,3.421785714
E01027275,0.40625,0.96875,0,0.96875,0,2.032258,35.21919697,8.958181818
E01009073,0.681818,0.318182,0,0.318182,1,5.272727,119.5967778,18.84177778
E01028791,0.885714,0.971429,0,0.971429,0,3.828571,90.8805,54.80630556
E01007669,0.826087,0.652174,0.347826,1,0.913043,5.652174,36.00041667,9.64025
E01020565,0.387097,1,0,1,0,3.387097,26.11991667,6.24445614
95SS29S2,0.964286,0.035714,0,0.035714,0.857143,4.535714,109.0137,20.5402
S01011305,0.714286,0.714286,0,0.714286,0,3,59.33753333,14.84006667
E01013639,0,1,0,1,0.958333,5.833333,102.993375,14.539625
E01006773,1,0,0,0,0.947368,4.894737,127.1188194,14.15294444
E01000695,0.891892,0.135135,0,0.135135,0.837838,4.783784,64.345415,11.06126333
S01011755,0,0.352941,0.647059,1,1,5.352941,220.8389167,23.31133333
S01011234,0.952381,0.047619,0,0.047619,0,3.047619,17.06309091,3.69275
S01011223,0.157895,1,0,1,1,6.157895,152.2463333,14.70403333
S01009211,0.25,0.416667,0,1,0.916667,5.5,53.98214583,5.908541667
E01011608,0.925926,0.851852,0.185185,1,1,7.888889,92.70081818,26.41845455
S01012917,0,0.6,0,1,1,5.6,53.9875,10.43675
S01009413,0.736842,1,0,1,0.736842,5.210526,66.02714286,9.248142857
S01011402,0,0.954545,0,1,0.863636,4.727273,53.80972222,9.611555556
95GG42S2,0.9,0.1,0,0.1,0.9,4.8,65.115,9.571666667
S01009731,0,1,0,1,0,3,26.69285714,4.827571429
S01010094,0.8,0.35,0,0.5,1,5.5,303.37125,35.2775
S01010571,0.769231,1,0,1,0,7.076923,31.42837037,5.537814815
W01001488,0,1,0,1,0,3,25.71625,6.251833333
S01009256,0,1,0,1,1,5,64.91833333,10.69833333
S01007981,1,0,0,0,0.6,4.8,35.73833333,8.883333333
E01005165,0,0.521739,0.23913,1,0.804348,5.043478,207.288,22.495125
S01012288,0,1,0,1,0,3,42.95909524,11.83871429
E01028315,0.056604,0.981132,0,1,0,2,29.15220175,6.03104386
S01008263,0.441176,0.852941,0,0.911765,0,3.176471,32.23910256,12.29253846
E01031054,0,0.958333,0,0.958333,0.833333,5.73913,49.67088889,7.655166667
E01008947,0,1,0,1,0.956522,4.913043,31.674,7.748
E01000354,0.96,0.08,0,0.08,1,5.04,73.74973611,13.95408333
E01015524,0.066667,0.466667,0.4,1,0,3,40.09940741,9.835314815
E01026618,0,1,0,1,1,5,38.22583333,10.81979167
95TT13S2,0.972973,0.054054,0,0.054054,0,3.918919,50.29717857,13.63396429
E01007180,1,0,0,0,1,4.966667,45.283375,14.13241667
S01007856,0.842105,0.684211,0,1,0.947368,7.368421,49.90428571,11.75285714
E01003786,1,0,0,0,1,5.857143,87.67536667,16.43463333
S01011989,0.037037,1,0,1,0,3,24.38227778,3.797240741
E01010566,0.785714,1,0,1,1,8.321429,52.7621,10.25895
E01004376,1,1,0,1,1,7,127.8103929,80.01232143
E01005730,0.928571,0,0,0.071429,0.904762,4.761905,67.50550794,10.31834127
E01022221,0.552941,0.576471,0,0.988235,0,1.6,43.3592971,25.62635507
S01010020,0.916667,0.583333,0.083333,1,1,9.25,129.481,8.858
E01004233,0.56,0.28,0.72,1,0.44,4.72,42.48346154,11.8270641
E01032067,0.603448,0.862069,0,0.862069,0.775862,4.877193,109.3374298,14.64850877
E01018719,0.96875,0.03125,0,0.03125,0,3.875,39.1204537,8.637518519
S01011526,0,0.947368,0,0.947368,0.947368,5.789474,86.21,9.7304
S01009982,0.318182,0.409091,0.590909,1,0.636364,5.727273,72.2215625,11.95140625
S01009311,0,1,0,1,1,6,31.80666667,6.415555556
E01018346,0.3,0.5,0.5,1,0,3.433333,42.76666667,11.18893229
E01028253,0.289474,0.578947,0.421053,1,1,5.842105,53.34028571,7.81975
E01014741,0.698113,0.377358,0,0.377358,0,3.056604,66.757375,24.84310833
E01003908,0,1,0,1,0.962963,5.925926,61.94437255,12.10947059
E01015411,1,1,0,1,1,8,114.5691806,10.57379167
E01002390,0.740741,0.851852,0,0.962963,0.925926,6.37037,64.5790625,9.48234375
S01006698,0.846154,1,0,1,0,6.538462,28.0512381,6.023214286
E01008977,0.923077,0,0,0.076923,0.923077,4.884615,31.86471429,5.972714286
S01008889,0.764706,0.882353,0,0.941176,0.705882,6.117647,176.9856444,59.20002222
S01007149,0,0.461538,0.538462,1,1,5,132.57,15.73464286
E01018533,1,0,0,0,0.216216,3.432432,41.86682029,8.546547826
W01001193,0.909091,0.090909,0,0.090909,0,3,64.34840476,10.42771429
E01007942,0,0.952381,0,1,0.904762,5.761905,142.2517292,21.412875
W01001514,0,0.714286,0.285714,1,0,3,29.57069697,6.384590909
S01007933,0.576923,0.961538,0,0.961538,0,3,31.7215,8.291
S01009287,0,1,0,1,0,1,35.69680303,7.086606061
E01016624,0,1,0,1,0.809524,5.619048,56.51732222,10.04257778
E01032242,0,1,0,1,1,6,74.12338889,16.76033333
E01005487,0,0.6,0.366667,0.966667,0.933333,5.433333,74.83383333,12.57507407
E01030379,0.90625,0.09375,0,0.09375,0.8125,4.6875,46.64821875,7.61696875
E01000101,0.954545,0.045455,0,0.045455,1,5.045455,56.84017857,10.58297619
E01007574,0,1,0,1,0.733333,4.466667,68.57568333,11.34735
E01000229,0.571429,1,0,1,0.904762,5.333333,28.94581111,6.820755556
E01024281,0.84,0.68,0.32,1,0.92,6.36,59.65917308,10.67128846
S01011561,0,0.636364,0,1,1,5.636364,129.289,15.75
E01020930,0.956522,1,0,1,0,5.913043,23.9504375,6.8189375
E01001314,0.894737,0.157895,0.157895,0.368421,0.947368,5.789474,142.3704038,97.66676923
E01008293,0,1,0,1,0.451613,3.806452,26.71803846,6.775346154
S01009811,1,0.931034,0,0.931034,0.413793,7.62069,69.48956373,15.70142157
E01019915,0.895833,0.583333,0.354167,0.9375,0,3.583333,48.38171154,10.48767949
S01010671,0,0.941176,0,1,0,1,25.16183333,5.605871795
S01009496,0,1,0,1,1,6,132.8136667,15.378
E01010344,0.611111,1,0,1,1,6,46.93096667,8.286533333
S01007305,0.047619,0.857143,0,1,0,1.095238,20.951075,4.9843
E01021053,0.5,0.975,0,0.975,0,4.475,36.84012698,9.144873016
E01010735,0.5,0.75,0.25,1,0.9,6.05,28.68333333,4.026666667
E01009390,0.111111,0.888889,0,0.888889,0.888889,4.555556,77.69333333,14.01616667
E01000761,1,0,0,0,0.954545,4.863636,57.38657143,9.73597619
E01000809,0.962963,0.037037,0,0.037037,0.962963,5.481481,68.24940476,9.992333333
E01005087,1,0,0,0,0.980392,4.960784,151.2702667,16.56086667
E01019907,0.064516,0.774194,0.225806,1,0,3.064516,38.10335556,8.046
E01016490,0.258065,0.548387,0.451613,1,0.612903,4,69.36251786,14.53966071
S01012061,0.84,1,0,1,0.96,9.04,50.82758333,16.95491667
E01001842,0.222222,0.611111,0.388889,1,0,3.944444,33.47833333,30.92
E01028188,1,0,0,0,0.952381,4.761905,85.580875,14.64966667
S01010166,0.5,0.857143,0,0.857143,0.857143,6.714286,78.3120625,10.570625
E01027229,0.9,0.2,0,0.35,0.95,7.35,102.6291667,10.46325
S01012876,0.826087,0,0.565217,0.869565,0.869565,6.956522,130.614375,14.93625
E01004559,0.764706,0.705882,0.294118,1,0.823529,6,48.63595833,12.35402778
E01006457,0.791667,0.958333,0,0.958333,0.958333,5.791667,166.4625,72.2490625
E01017931,0.75,0.527778,0.472222,1,0.055556,3.805556,57.42499123,25.27677632
E01028156,0.7,0.3,0,0.3,0.7,4.633333,111.9549028,16.51516667
E01017277,0,1,0,1,1,7,52.09950833,9.658908333
S01012042,0.96,1,0,1,0.76,7.56,87.14758333,12.29816667
E01004771,0.777778,0.694444,0.305556,1,0.861111,7.75,42.32384375,9.437604167
S01013235,0,1,0,1,0.826087,4.652174,265.0625,18.15916667
E01003631,0.619048,0.952381,0,0.952381,0.809524,6.35,179.8429242,115.4072652
E01027122,0,0.434783,0,1,1,5.434783,78.7199,12.89393333
E01020019,0.869565,0,0,0.130435,0.869565,4.73913,79.994625,8.4775
E01029433,0,1,0,1,0,3,22.27660833,4.657422222
E01025507,0.192982,0.684211,0.122807,0.807018,0,3.589286,56.93977083,10.14652917
S01010324,0.777778,0.388889,0.611111,1,0.944444,7.055556,35.8913,11.0263
E01031937,0.678571,0.857143,0,0.892857,0,1.982143,93.57782353,58.30456863
S01010529,0,1,0,1,0,1,37.3868125,9.349775
E01032692,0.206897,1,0,1,0,2.931034,33.11375,10.88708333
E01013569,1,0,0,0,1,4.894737,53.4116,11.2346
95RR14W1,0.491228,0.54386,0,0.578947,0,2.25,29.4256875,5.3744375
S01011515,0,0,1,1,1,5,45.06,12.6075
S01011256,1,0,0,0,0,3,47.76676667,11.57483333
S01012544,0.16129,0.870968,0,0.870968,0,1,27.92925926,5.804037037
S01011837,0.241379,0.862069,0,0.862069,0,1.758621,51.34341667,10.89541667
S01009925,0.071429,0,1,1,0,3.071429,34.40908333,8.042694444
E01009769,0.473684,0.578947,0,0.578947,0.789474,5.105263,86.039375,13.959375
E01006565,1,0,0,0,1,5,105.4929444,14.41611111
E01013077,0.803922,0.196078,0,0.196078,0,3.921569,39.27328175,9.082506944
S01010660,0.15,1,0,1,0,1,44.175,10.17042857
E01017607,0.47619,0.904762,0,1,0.142857,4.190476,33.01140909,8.693234848
95MM06S1,0.823529,0.117647,0,0.117647,0.823529,4.588235,66.48027778,12.42222222
S01008585,1,1,0,1,1,9,318.534,189.442
E01024286,0.444444,0.592593,0.407407,1,0.962963,5.925926,51.66195,7.25175
E01015640,0.941176,0.705882,0.235294,0.941176,0.941176,8.235294,50.76746667,11.63077778
E01028192,0.942857,0.057143,0,0.057143,1,5,59.46305,8.6511
95XX08S1,1,0.038462,0,0.038462,0.461538,2.384615,49.25375,12.6685
S01012683,0.857143,1,0,1,0,2,25.74482292,4.966708333
S01013240,0,1,0,1,1,5,175.79,43.565
W01001679,0.954545,1,0,1,0.954545,5.909091,52.4935,10.81275
E01029975,0.928571,0.357143,0.642857,1,1,7.857143,102.685625,36.913125
S01009750,0.0625,0.75,0.25,1,0,3,39.49463889,8.170638889
E01005333,0.3,1,0,1,0.95,5.9,74.10640909,11.49234848
E01032451,0.033333,0.933333,0,0.966667,0.9,5.7,60.19295238,9.545154762
E01007212,0.95122,0.04878,0,0.04878,0.97561,4.95122,138.3298333,19.73072222
E01025961,0.241379,0.931034,0,1,0.655172,5.37931,61.958,10.5335
E01016361,0.909091,0.454545,0.545455,1,0.954545,9,75.10858333,11.62070238
E01000534,0.875,0.416667,0.333333,1,0.958333,6.166667,72.4398,14.6484
S01008376,0.071429,0.928571,0,0.928571,0.785714,4.571429,63.25655556,20.39622222
E01006539,0,1,0,1,0.868421,4.710526,39.03525556,5.759644444
W01001094,0.736842,0.263158,0,0.263158,1,5.263158,93.69105556,14.96146296
E01001163,0.642857,0.928571,0,1,0.928571,6.392857,101.4416447,12.85075
E01020431,0.5,0.962963,0,1,0,2.87037,58.08126716,13.75076225
E01007898,0,0.821429,0,0.964286,0,2.962963,31.88298889,7.961405556
E01020238,0.02381,1,0,1,0,3.619048,33.5395,7.773958333
S01010823,0.076923,0.846154,0,1,0.076923,3.615385,57.32375,13.91825
