"","LSOA","age_rank","edu_rank","disab_rank","children_rank","housing_rank","income_rank","final_BII_RANK","rank_sum","final_BDDI_RANK"
"16715","E01017610",30331,9059,10046,14368,1425,3758,26688,95675,9594
"16716","E01017611",22648,7666,3359,15057,2752,697,30893,83072,6265
"16717","E01017612",17105,9629,7677,12060,3505,1846,27678,79500,5462
"16718","E01017613",22832,7088,9516,15317,10415,4990,24517,94675,9323
"16719","E01017614",18434,14650,3895,13264,10565,9035,25096,94939,9383
"16720","E01017616",10074,14215,8515,10602,12358,9036,14569,79369,5423
"16721","E01017617",20668,24074,19442,18581,18279,12621,16560,130225,20613
"16722","E01017618",3082,22836,13438,1040,28004,28545,23256,120201,17361
"16723","E01017619",5033,30322,11059,1768,29117,25555,14401,117255,16434
"16724","E01017620",18982,12220,5139,15865,7954,4751,28169,93080,8897
"16725","E01017621",27933,11001,9362,21221,1996,1660,21289,94462,9261
"16726","E01017622",15707,20270,19910,11834,24130,15699,20912,128462,20020
"16727","E01017623",13651,16391,9479,23959,14605,14972,20349,113406,15189
"16728","E01017624",17289,14554,4964,16544,6140,7262,20137,86890,7201
"16729","E01017625",30184,14690,13302,21781,3191,1619,18843,103610,12016
"16730","E01017626",28549,13293,12282,24364,3458,2955,4212,89113,7799
"16731","E01017627",18468,12199,11012,12203,20695,10394,31560,116531,16201
"16732","E01017628",27476,7997,18779,11791,10222,11772,24831,112868,15003
"16733","E01017629",28183,5270,5228,20904,6185,185,31636,97591,10149
"16734","E01017630",28978,8623,9881,21109,16751,4479,32368,122189,17993
"16735","E01017631",17303,11661,11318,5814,19632,2143,30253,98124,10322
"16736","E01017634",2586,8414,5144,19845,11511,15387,17436,80323,5621
"16737","E01017635",21594,16350,7525,13123,9969,6014,9621,84196,6519
"16738","E01017636",23894,17095,13248,11343,3977,1847,2816,74220,4339
"16739","E01017637",17065,11448,17754,9515,12214,6265,5137,79398,5430
"16740","E01017638",26853,9303,12736,14853,1681,599,4118,70143,3545
"16741","E01017639",28814,6406,6101,18750,201,877,2253,63402,2451
"16742","E01017640",24571,13990,9706,10360,13555,5141,10327,87650,7409
"16743","E01017642",27077,6747,6336,19327,15426,4752,30286,109951,14009
"16744","E01017643",21701,8525,7785,14670,12936,5888,28341,99846,10839
"16745","E01017644",14406,14561,4745,15639,5128,6015,14433,74927,4475
"16746","E01017645",10009,8041,19824,28843,25613,20959,26439,139728,23671
"16747","E01017646",18616,15196,16143,11138,26351,17442,22303,127189,19620
"16748","E01017647",31198,4851,6731,19895,2086,234,2290,67285,3037
"16749","E01017648",23298,6727,5916,19541,4938,698,12920,74038,4306
"16750","E01017649",16024,9004,6855,12942,21411,10484,26764,103484,11973
"16751","E01017651",24016,6631,5216,14374,8673,1292,32315,92517,8750
"16752","E01017652",18279,11466,10385,19977,17234,13333,28717,119391,17114
"16753","E01017653",13059,22909,5007,14706,12921,9530,19040,97172,10022
"16754","E01017654",2272,26433,16005,10080,28681,23018,17417,123906,18536
"16755","E01017655",11109,11375,8930,15724,9736,6502,6561,69937,3503
"16756","E01017657",28033,7049,5562,20752,10845,2405,31335,105981,12739
"16757","E01017658",17687,7416,5571,15588,9509,6737,28030,90538,8156
"16758","E01017659",11695,28340,13955,9973,27417,21585,3857,116822,16287
"16759","E01017660",9530,13068,14385,22399,14545,4480,15729,94136,9169
"16760","E01017661",8720,26301,15451,12367,27845,22234,8715,121633,17818
"16761","E01017662",9882,18360,14270,8170,23029,19721,6646,100078,10908
"16762","E01017663",9330,28431,12551,9557,25133,24863,11446,121311,17707
"16763","E01017664",12775,7656,7542,23954,3681,2406,16733,74747,4438
"16764","E01017665",1583,17269,10602,3549,28423,25635,29905,116966,16344
"16765","E01017666",12516,21829,20982,9885,16142,19957,11575,112886,15009
"16766","E01017667",6226,26195,10922,1699,27761,19063,2328,94194,9187
"16767","E01017668",9943,18480,8213,7823,18713,12168,7088,82428,6111
"16768","E01017669",15843,8567,7007,6541,20053,10905,24915,93831,9097
"16769","E01017670",22071,10268,3970,20314,15053,6503,22196,100375,11003
"16770","E01017671",20128,5419,4715,12249,13144,3057,24314,83026,6257
"16771","E01017672",23445,7417,8602,21024,11497,6738,31443,110166,14093
"16772","E01017673",18386,8813,4946,11931,11765,5523,16723,78087,5151
"16773","E01017674",8401,13226,8788,15464,7582,5524,33315,92300,8684
"16774","E01017675",22706,3884,6005,10755,5391,1214,19433,69388,3397
"16775","E01017676",30895,4176,6259,22745,4827,1616,22825,93343,8967
"16776","E01017677",24062,2974,6199,12277,16343,3283,25699,90837,8236
"16777","E01017678",26600,7343,16422,20849,8424,1215,26373,107226,13141
"16778","E01017679",22670,12373,18973,10972,19768,4242,26881,115879,15990
"16779","E01017680",23050,18127,17288,16611,27516,15066,27598,145256,25406
"16780","E01017681",26211,12827,12891,19191,25962,9727,24330,131139,20893
"16781","E01017682",20852,1599,458,8972,2247,301,13955,48384,781
"16782","E01017683",23454,6440,3314,14034,17142,2613,19252,86249,7043
"16783","E01017684",30881,5989,10210,21581,14114,3058,23638,109471,13854
"16784","E01017687",3093,10628,9186,4223,28307,16951,16040,88428,7611
"16785","E01017688",9981,15924,7360,15626,13487,8294,11031,81703,5927
"16786","E01017689",17965,12695,4485,15974,6503,3519,8183,69324,3382
"16787","E01017690",22350,14218,17654,20679,9122,7514,13300,104837,12376
"16788","E01017691",19429,9104,2800,14458,4713,699,4625,55828,1458
"16789","E01017692",19935,12529,12886,23969,1390,4753,13721,89183,7820
"16790","E01017693",21295,7315,6261,15552,19517,2407,20795,93142,8911
"16791","E01017694",15640,13046,9869,6671,15789,3759,20574,85348,6804
"16792","E01017695",31222,18867,21378,27404,18043,10407,26655,153976,27777
"16793","E01017696",22421,10843,4256,14580,14781,2950,30721,100552,11040
"16794","E01017697",11691,12492,9491,18724,9245,4243,2637,68523,3236
"16795","E01017698",6921,23715,11656,5813,24078,14973,7092,94248,9204
"16796","E01017699",1511,21040,18494,3609,25832,18935,15499,104920,12410
"16797","E01017700",24758,12178,10543,14870,746,1661,7157,71913,3877
"16798","E01017701",11127,7590,3000,1756,16011,6151,31939,77574,5031
"16799","E01017702",23816,12873,13724,21467,24475,13883,31235,141473,24239
"16800","E01017703",24520,9501,11752,19196,15787,4244,33247,118247,16745
"16801","E01017704",23442,6701,8890,16086,11001,2207,22933,91260,8373
"16802","E01017706",10463,27490,25400,4388,27697,18786,10565,124789,18833
"16803","E01017707",3654,31495,17329,4291,32477,27570,13280,130096,20567
"16804","E01017708",7131,27837,13892,5707,27823,24363,13431,120184,17357
"16805","E01017709",9031,32723,18884,4377,30833,24484,20940,141272,24184
"16806","E01017710",6877,28374,12108,3577,26295,18984,5155,101370,11292
"16807","E01017711",8533,27339,17207,7678,31262,25492,10150,127661,19776
"16808","E01017712",2854,25476,13458,8270,27948,23113,21036,122155,17978
"16809","E01017713",19714,20819,17510,19268,21187,12383,31144,142025,24408
"16810","E01017714",21094,9653,3041,8643,12015,3520,21225,79191,5381
"16811","E01017715",26846,8723,8146,25872,13096,5525,22397,110605,14242
"16812","E01017716",23162,7499,7840,14100,16959,4002,23929,97491,10113
"16813","E01017717",20945,13402,8923,20965,17555,11773,25325,118888,16963
"16814","E01017718",19659,7510,4747,10533,14272,10695,18258,85674,6892
"16815","E01017719",17191,14031,10956,9132,24390,11774,27332,114806,15634
"16816","E01017720",13439,7242,3403,11364,14151,4003,25288,78890,5313
"16817","E01017721",6510,16050,9373,19226,18508,13573,18484,101724,11407
"16818","E01017722",12061,15560,8644,19642,9146,6016,24664,95733,9614
"16819","E01017723",5941,29633,15487,4981,29528,24524,14054,124148,18624
"16820","E01017724",5324,30263,10339,2318,29889,21347,16911,116391,16158
"16821","E01017726",32693,9039,15920,31251,19396,8295,30800,147394,26013
"16822","E01017727",24729,5656,8211,14605,2042,600,19192,75035,4504
"16823","E01017729",22703,6878,5998,13850,10066,2208,14728,76431,4803
"16824","E01017730",24801,18544,14538,21184,27345,16793,13844,137049,22783
"16825","E01017731",21671,21987,19576,18084,26223,13574,21629,142744,24627
"16826","E01017732",22948,9490,11313,13058,9804,2614,19642,88869,7744
"16827","E01017733",27205,10398,14801,18402,22019,7515,29747,130087,20562
"16828","E01017734",25084,4908,8445,19444,10279,1662,26295,96117,9725
"16829","E01017735",21575,5229,7193,24282,16520,3284,29249,107332,13171
"16830","E01017736",25649,19763,21399,23077,26080,17965,15900,149833,26686
"16831","E01017737",32059,11379,12004,29918,2692,1059,13345,102456,11632
"16832","E01017738",14295,9673,11810,12512,16976,12622,22981,100869,11132
"16833","E01017739",24512,2041,1524,7926,2309,166,6708,45186,571
"16834","E01017740",11887,3533,3115,2729,16669,5940,21181,65054,2702
"16835","E01017741",20033,6914,13175,4268,25168,15631,23526,108715,13615
"16836","E01017742",23594,2406,6270,18708,7172,3521,30855,92526,8753
"16837","E01017743",7998,10501,12710,1664,30482,19429,8558,91342,8407
"16838","E01017744",20985,9920,4852,12155,18669,10832,23342,100755,11103
"16839","E01017745",25128,2890,9089,25858,19986,6161,26794,115906,16000
"16840","E01017746",11508,3386,739,3046,13334,3059,15800,50872,967
"16841","E01017747",13457,7939,5375,3926,19755,12384,3599,66435,2893
"16842","E01017748",12863,22398,24874,14604,31906,24447,18241,149333,26546
"16843","E01017749",21169,4148,944,10454,5623,1060,21763,65161,2722
"16844","E01017750",24224,6063,6622,15897,12563,2842,29583,97794,10205
"16845","E01017751",24846,1549,2419,7878,14,67,22525,59298,1846
"16846","E01017752",23798,5112,6913,15023,6262,1495,23876,82479,6122
"16847","E01017753",17695,11699,8746,5704,27055,16485,12897,100281,10969
"16848","E01017754",25520,5972,13192,10220,5286,4245,18942,83377,6339
"16849","E01017755",18905,5087,1990,13225,14132,2975,27540,83854,6437
"16850","E01017756",28588,4380,2893,15875,1352,601,19615,73304,4167
"16851","E01017757",21859,6699,4191,13214,17623,2408,22593,88587,7657
"16852","E01017758",29092,6426,26474,17400,5376,9531,21538,115837,15975
"16853","E01017759",22002,8292,5317,14384,21893,8804,25048,105740,12660
"16854","E01017760",27964,2734,5595,13869,8095,436,23219,81912,5983
"16855","E01017761",21090,7234,2701,7181,8661,1848,11408,60123,1973
"16856","E01017762",24499,1800,1471,9663,1127,12,23683,62255,2277
"16857","E01017763",23409,1986,4405,14499,8367,302,24128,77096,4945
"16858","E01017764",25135,1450,2715,7090,836,54,18992,56272,1505
"16859","E01017765",25364,1547,782,6470,48,135,25255,59601,1894
"16860","E01017766",27939,6097,7425,21308,8377,937,22572,94655,9317
"16861","E01017767",16538,9250,7331,6272,20678,10124,16355,86548,7123
"16862","E01017768",26411,3373,6307,17483,18386,4991,26357,103308,11926
"16863","E01017769",20390,3520,4214,13709,5484,303,16136,63756,2502
"16864","E01017770",10999,11115,11619,15708,20877,13707,17993,102018,11498
"16865","E01017771",29429,10102,12775,20666,1576,2409,18878,95835,9638
"16866","E01017773",28712,11993,9842,21970,10430,2209,21494,106650,12979
"16867","E01017774",29951,10853,12532,20853,3954,186,28495,106824,13025
"16868","E01017775",19735,4880,7504,13436,24938,10696,25583,106772,13014
"16869","E01017776",8880,6916,5274,1872,26969,17231,16360,83502,6363
"16870","E01017777",21675,1895,2515,2916,5810,101,20797,55709,1447
"16871","E01017778",28742,5653,10761,11062,17457,2843,17771,94289,9216
"16872","E01017779",20620,2491,1541,6116,9979,235,27714,68696,3267
"16873","E01017780",14120,4384,2438,6098,8697,3285,20149,59171,1832
"16874","E01017781",3422,23366,6262,2832,27072,19580,6474,89008,7778
"16875","E01017782",23673,1385,239,3752,15,55,8621,37740,264
"16876","E01017783",23180,4986,2447,10729,13440,2014,31296,88092,7517
"16877","E01017784",26442,3269,4760,15097,10936,756,24510,85770,6914
"16878","E01017785",28687,7062,3887,24807,2294,1061,21293,89091,7792
"16879","E01017786",23015,4577,2859,11373,8656,1062,16705,68247,3193
"16880","E01017787",29525,5068,4983,15696,2468,124,12081,69945,3506
"16881","E01017788",23110,20051,20490,14615,26092,15288,6698,126344,19383
"16882","E01017789",15710,19579,11384,11131,26239,18054,6619,108716,13616
"16883","E01017790",9623,29546,17219,1984,32279,27846,12816,131313,20945
"16884","E01017791",12808,10725,19328,9911,26009,16312,6399,101492,11329
"16885","E01017792",16522,11940,12487,23170,24167,19722,28862,136870,22732
"16886","E01017793",21186,19007,16728,18502,26112,17509,13682,132726,21420
"16887","E01017794",19905,2622,1360,5692,11438,1355,8839,51211,1000
"16888","E01017795",11458,20266,11947,4121,23832,18457,7868,97949,10256
"16889","E01017796",21007,7347,15740,21634,22781,8439,24205,121153,17656
"16890","E01017797",24190,1443,839,7391,96,136,4423,38518,284
"16891","E01017798",29512,1619,2691,14272,6786,654,3446,58980,1806
"16892","E01017799",17751,3426,3543,8361,13274,3286,16153,65794,2802
"16893","E01017800",9335,4989,12538,5216,26710,16313,18628,93729,9069
"16894","E01017801",16887,1865,1092,3823,6010,1356,11767,42800,449
"16895","E01017802",17002,13983,9483,7802,27859,15952,8496,100577,11045
"16896","E01017803",28871,4650,6209,24795,3524,3287,30020,101356,11288
"16897","E01017804",22649,12675,8064,25113,19550,10697,21022,119770,17232
"16898","E01017805",11246,18230,14250,12669,29759,22735,10512,119401,17117
"16899","E01017806",24283,6462,2259,12758,7363,1216,6288,60629,2050
"16900","E01017807",13823,12991,5277,6162,8913,3060,2828,53054,1185
"16901","E01017808",24700,20198,17025,13636,21889,17162,9057,123667,18455
"16902","E01017809",9887,14756,10531,3931,26608,16314,3462,85489,6849
"16903","E01017810",25222,16035,24718,23124,28202,21586,28211,167098,30616
"16904","E01017811",31734,14653,21047,27397,12829,10253,25129,143042,24716
"16905","E01017812",11481,14612,10034,7682,20038,10254,15542,89643,7933
"16906","E01017813",21681,7944,1299,24616,3558,2844,21363,83305,6325
"16907","E01017814",21830,8919,2627,8678,14277,3688,14905,74924,4474
"16908","E01017815",24445,3738,4730,11342,9018,2526,19455,75254,4545
"16909","E01017816",24220,6180,9071,19323,17790,6420,16842,99846,10840
"16910","E01017817",18229,8510,4864,7567,19340,10030,28056,96596,9862
"16911","E01017818",15745,5955,2817,3690,17013,11130,27269,83619,6389
"16912","E01017819",23359,2043,830,6602,878,349,23863,57924,1694
"16913","E01017820",29119,3331,10458,27960,9895,3760,21062,105585,12615
"16914","E01017821",20567,1945,339,11124,5013,9037,23618,71643,3830
"16915","E01017822",18731,1964,218,1736,1484,815,18214,43162,471
"16916","E01017823",20029,8048,3104,9674,18681,9679,28364,97579,10142
"16917","E01017824",21948,11057,6496,14694,18099,10485,20238,103017,11827
"16918","E01017825",12895,12333,1207,9280,5045,2210,13716,56686,1562
"16919","E01017826",16839,18291,14809,17742,25884,16633,19767,129965,20518
"16920","E01017827",11389,15561,4862,12713,19979,14649,31381,110534,14219
"16921","E01017828",20279,20438,17825,16934,25816,14974,9385,125651,19152
"16922","E01017829",16279,3773,1654,6107,928,8017,11676,48434,788
"16923","E01017830",18600,12627,5462,9133,20164,9724,13566,89276,7844
"16924","E01017831",22064,7525,2524,16378,1489,372,19553,69905,3500
"16925","E01017832",21052,7774,4757,12915,16122,6017,32656,101293,11266
"16926","E01017833",25003,3746,4926,28086,12428,700,23838,98727,10523
"16927","E01017834",18614,13664,6987,11764,19065,7765,13144,91003,8285
"16928","E01017835",28333,20475,12578,28990,6848,11569,22837,131630,21062
"16929","E01017836",4666,18288,2231,2267,8335,13575,13805,63167,2421
"16930","E01017837",2895,6728,8343,23337,20585,22333,26095,110316,14151
"16931","E01017838",7252,14282,3332,3032,4486,14809,19381,66574,2920
"16932","E01017839",3411,9605,3278,27115,14212,13773,24171,95565,9560
"16933","E01017840",12454,11817,4767,5140,9643,11131,22353,77305,4989
"16934","E01017841",6211,3490,722,330,17264,6266,29056,63339,2444
"16935","E01017843",28056,17823,14983,23301,11275,10031,21045,126514,19422
"16936","E01017844",21244,24666,24421,15794,27405,23689,4580,141799,24348
"16937","E01017845",16148,24024,19239,13699,23451,21180,23958,141699,24313
"16938","E01017846",20287,15156,19338,17983,25298,16417,21540,136019,22467
"16939","E01017847",26822,5659,13420,25797,11197,4379,15575,102849,11758
"16940","E01017848",27651,10119,5413,7527,8080,1063,15680,75533,4614
"16941","E01017849",25121,5569,2801,24985,2494,701,18710,80381,5637
"16942","E01017850",1651,25627,4876,1868,27436,26968,28961,117387,16474
"16943","E01017851",4460,10441,6947,10215,21298,21468,23348,98177,10337
"16944","E01017852",7094,20554,4113,832,5245,19126,29110,86074,6991
"16945","E01017853",13203,6991,7240,18968,15091,5751,25374,92618,8785
"16946","E01017854",21482,6902,6658,27776,9936,3761,16444,92959,8863
"16947","E01017855",25653,8929,15775,14774,16093,10362,16308,107894,13344
"16948","E01017856",11841,23975,20352,4885,28243,22185,17506,128987,20182
"16949","E01017857",6957,26045,14929,10372,30725,27679,23469,140176,23815
"16950","E01017858",12630,8960,18694,16588,25251,18529,31323,131975,21186
"16951","E01017859",16542,9722,1867,4754,9505,6987,15972,65349,2748
"16952","E01017860",8905,22340,13982,2492,24281,19430,6032,97462,10105
